year,month,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2014,01,SKS,USA-KS,EPG0,Natural Gas,VRS,Residential Consumption,N3010KS2,Kansas Natural Gas Residential Consumption (MMcf),15232.0,MMCF
2014,01,SMN,MINNESOTA,EPG0,Natural Gas,VRS,Residential Consumption,N3010MN2,Minnesota Natural Gas Residential Consumption (MMcf),29694.0,MMCF
2014,01,SNJ,USA-NJ,EPG0,Natural Gas,VRS,Residential Consumption,N3010NJ2,New Jersey Natural Gas Residential Consumption (MMcf),50138.0,MMCF
2014,01,SIA,USA-IA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Iowa (MMcf),10477.0,MMCF
2014,01,SMA,MASSACHUSETTS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Massachusetts (MMcf),16401.0,MMCF
2014,01,STN,USA-TN,EPG0,Natural Gas,VCS,Commercial Consumption,N3020TN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Tennessee (MMcf),11570.0,MMCF
2014,01,SUT,USA-UT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020UT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Utah (MMcf),6726.0,MMCF
2014,01,SOH,OHIO,EPG0,Natural Gas,VCS,Commercial Consumption,N3020OH2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Ohio (MMcf),36807.0,MMCF
2014,01,SVT,USA-VT,EPG0,Natural Gas,VCS,Commercial Consumption,N3020VT2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Vermont (MMcf),727.0,MMCF
2014,01,SAK,USA-AK,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AK2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Alaska (MMcf),2055.0,MMCF
2014,01,SKY,USA-KY,EPG0,Natural Gas,VCS,Commercial Consumption,N3020KY2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Kentucky (MMcf),8298.0,MMCF
2014,01,SKS,USA-KS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020KS2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Kansas (MMcf),6217.0,MMCF
2014,01,SIA,USA-IA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SIA_2,Iowa Natural Gas Vehicle Fuel Consumption (MMcf),2.0,MMCF
2014,01,SMA,MASSACHUSETTS,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SMA_2,Massachusetts Natural Gas Vehicle Fuel Consumption (MMcf),61.0,MMCF
2014,01,SNJ,USA-NJ,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNJ_2,New Jersey Natural Gas Vehicle Fuel Consumption (MMcf),18.0,MMCF
2014,01,SIL,USA-IL,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SIL_2,Illinois Natural Gas Vehicle Fuel Consumption (MMcf),35.0,MMCF
2014,01,SCO,COLORADO,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045CO2,Colorado Natural Gas Deliveries to Electric Power Consumers (MMcf),6343.0,MMCF
2014,01,SAZ,USA-AZ,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AZ2,Arizona Natural Gas Deliveries to Electric Power Consumers (MMcf),10767.0,MMCF
2014,01,SWV,USA-WV,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045WV2,West Virginia Natural Gas Deliveries to Electric Power Consumers (MMcf),1050.0,MMCF
2014,01,SMO,USA-MO,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MO2,Missouri Natural Gas Deliveries to Electric Power Consumers (MMcf),3430.0,MMCF
2014,01,SVA,USA-VA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045VA2,Virginia Natural Gas Deliveries to Electric Power Consumers (MMcf),13443.0,MMCF
2014,01,SNM,USA-NM,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NM2,New Mexico Natural Gas Deliveries to Electric Power Consumers (MMcf),5923.0,MMCF
2014,01,SMA,MASSACHUSETTS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MA2,Natural Gas Delivered to Consumers in Massachusetts (Including Vehicle Fuel) (MMcf),53771.0,MMCF
2014,01,SWV,USA-WV,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060WV2,Natural Gas Delivered to Consumers in West Virginia (Including Vehicle Fuel) (MMcf),13540.0,MMCF
2014,01,SGA,USA-GA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060GA2,Natural Gas Delivered to Consumers in Georgia (Including Vehicle Fuel) (MMcf),80653.0,MMCF
2014,01,SUT,USA-UT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060UT2,Natural Gas Delivered to Consumers in Utah (Including Vehicle Fuel) (MMcf),26709.0,MMCF
2014,01,SAK,USA-AK,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060AK2,Natural Gas Delivered to Consumers in Alaska (Including Vehicle Fuel) (MMcf),7551.0,MMCF
2014,01,SID,USA-ID,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060ID2,Natural Gas Delivered to Consumers in Idaho (Including Vehicle Fuel) (MMcf),12675.0,MMCF
2014,01,SNE,USA-NE,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NE2,Natural Gas Delivered to Consumers in Nebraska (Including Vehicle Fuel) (MMcf),21761.0,MMCF
2014,01,SSD,USA-SD,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060SD2,Natural Gas Delivered to Consumers in South Dakota (Including Vehicle Fuel) (MMcf),9346.0,MMCF
2014,01,SMD,USA-MD,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MD2,Natural Gas Delivered to Consumers in Maryland (Including Vehicle Fuel) (MMcf),33911.0,MMCF
2014,01,SPA,USA-PA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060PA2,Natural Gas Delivered to Consumers in Pennsylvania (Including Vehicle Fuel) (MMcf),133865.0,MMCF
2014,01,SSD,USA-SD,EPG0,Natural Gas,VIN,Industrial Consumption,N3035SD2,South Dakota Natural Gas Industrial Consumption (MMcf),4158.0,MMCF
2014,01,SME,USA-ME,EPG0,Natural Gas,VIN,Industrial Consumption,N3035ME2,Maine Natural Gas Industrial Consumption (MMcf),2308.0,MMCF
2014,01,SMS,USA-MS,EPG0,Natural Gas,VIN,Industrial Consumption,N3035MS2,Mississippi Natural Gas Industrial Consumption (MMcf),9404.0,MMCF
2014,01,SDC,USA-DC,EPG0,Natural Gas,VIN,Industrial Consumption,N3035DC2,the District of Columbia Natural Gas Industrial Consumption (MMcf),0.0,MMCF
2014,01,SAR,USA-AR,EPG0,Natural Gas,VIN,Industrial Consumption,N3035AR2,Arkansas Natural Gas Industrial Consumption (MMcf),8742.0,MMCF
2014,01,SOH,OHIO,EPG0,Natural Gas,VIN,Industrial Consumption,N3035OH2,Ohio Natural Gas Industrial Consumption (MMcf),32272.0,MMCF
2014,01,SGA,USA-GA,EPG0,Natural Gas,VRS,Residential Consumption,N3010GA2,Georgia Natural Gas Residential Consumption (MMcf),32809.0,MMCF
2014,01,SMS,USA-MS,EPG0,Natural Gas,VRS,Residential Consumption,N3010MS2,Mississippi Natural Gas Residential Consumption (MMcf),6617.0,MMCF
2014,01,SDC,USA-DC,EPG0,Natural Gas,VRS,Residential Consumption,N3010DC2,District of Columbia Natural Gas Residential Consumption (MMcf),2908.0,MMCF
2014,01,NUS,U.S.,EPG0,Natural Gas,VRS,Residential Consumption,N3010US2,U.S. Natural Gas Residential Consumption (MMcf),1037197.0,MMCF
2014,01,SRI,USA-RI,EPG0,Natural Gas,VRS,Residential Consumption,N3010RI2,Rhode Island Natural Gas Residential Consumption (MMcf),3664.0,MMCF
2014,01,SAZ,USA-AZ,EPG0,Natural Gas,VRS,Residential Consumption,N3010AZ2,Arizona Natural Gas Residential Consumption (MMcf),6983.0,MMCF
2014,01,SRI,USA-RI,EPG0,Natural Gas,VCS,Commercial Consumption,N3020RI2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Rhode Island (MMcf),2364.0,MMCF
2014,01,SIL,USA-IL,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IL2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Illinois (MMcf),45646.0,MMCF
2014,01,NUS,U.S.,EPG0,Natural Gas,VCS,Commercial Consumption,N3020US2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the U.S. (MMcf),571744.0,MMCF
2014,01,SAL,USA-AL,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SAL_2,Alabama Natural Gas Vehicle Fuel Consumption (MMcf),32.0,MMCF
2014,01,SMD,USA-MD,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SMD_2,Maryland Natural Gas Vehicle Fuel Consumption (MMcf),20.0,MMCF
2014,01,SMO,USA-MO,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SMO_2,Missouri Natural Gas Vehicle Fuel Consumption (MMcf),9.0,MMCF
2014,01,SOK,USA-OK,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SOK_2,Oklahoma Natural Gas Vehicle Fuel Consumption (MMcf),40.0,MMCF
2014,01,SWY,USA-WY,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SWY_2,Wyoming Natural Gas Vehicle Fuel Consumption (MMcf),2.0,MMCF
2014,01,SVA,USA-VA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SVA_2,Virginia Natural Gas Vehicle Fuel Consumption (MMcf),18.0,MMCF
2014,01,SAK,USA-AK,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SAK_2,Alaska Natural Gas Vehicle Fuel Consumption (MMcf),1.0,MMCF
2014,01,SCA,CALIFORNIA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SCA_2,California Natural Gas Vehicle Fuel Consumption (MMcf),1302.0,MMCF
2014,01,NUS,U.S.,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,N3025US2,U.S. Natural Gas Vehicle Fuel Consumption (MMcf),2997.0,MMCF
2014,01,SCO,COLORADO,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SCO_2,Colorado Natural Gas Vehicle Fuel Consumption (MMcf),28.0,MMCF
2014,01,SMI,USA-MI,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MI2,Michigan Natural Gas Deliveries to Electric Power Consumers (MMcf),13150.0,MMCF
2014,01,SMS,USA-MS,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MS2,Mississippi Natural Gas Deliveries to Electric Power Consumers (MMcf),24566.0,MMCF
2014,01,SUT,USA-UT,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045UT2,Utah Natural Gas Deliveries to Electric Power Consumers (MMcf),4552.0,MMCF
2014,01,STX,TEXAS,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045TX2,Texas Natural Gas Deliveries to Electric Power Consumers (MMcf),107671.0,MMCF
2014,01,STN,USA-TN,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045TN2,Tennessee Natural Gas Deliveries to Electric Power Consumers (MMcf),6195.0,MMCF
2014,01,SNY,NEW YORK,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045NY2,New York Natural Gas Deliveries to Electric Power Consumers (MMcf),33604.0,MMCF
2014,01,SMD,USA-MD,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045MD2,Maryland Natural Gas Deliveries to Electric Power Consumers (MMcf),913.0,MMCF
2014,01,SAR,USA-AR,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045AR2,Arkansas Natural Gas Deliveries to Electric Power Consumers (MMcf),7420.0,MMCF
2014,01,NUS,U.S.,EPG0,Natural Gas,VGL,Lease and Plant Fuel Consumption,N9160US2,U.S. Natural Gas Lease and Plant Fuel Consumption (MMcf),120915.0,MMCF
2014,01,SSC,USA-SC,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060SC2,Natural Gas Delivered to Consumers in South Carolina (Including Vehicle Fuel) (MMcf),25732.0,MMCF
2014,01,SKS,USA-KS,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060KS2,Natural Gas Delivered to Consumers in Kansas (Including Vehicle Fuel) (MMcf),34270.0,MMCF
2014,01,SHI,USA-HI,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060HI2,Natural Gas Delivered to Consumers in Hawaii (Including Vehicle Fuel) (MMcf),271.0,MMCF
2014,01,SND,USA-ND,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060ND2,Natural Gas Delivered to Consumers in North Dakota (Including Vehicle Fuel) (MMcf),7432.0,MMCF
2014,01,SNJ,USA-NJ,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NJ2,Natural Gas Delivered to Consumers in New Jersey (Including Vehicle Fuel) (MMcf),102052.0,MMCF
2014,01,SMN,MINNESOTA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MN2,Natural Gas Delivered to Consumers in Minnesota (Including Vehicle Fuel) (MMcf),70320.0,MMCF
2014,01,SCO,COLORADO,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060CO2,Natural Gas Delivered to Consumers in Colorado (Including Vehicle Fuel) (MMcf),47838.0,MMCF
2014,01,SOR,USA-OR,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060OR2,Natural Gas Delivered to Consumers in Oregon (Including Vehicle Fuel) (MMcf),29393.0,MMCF
2014,01,SIA,USA-IA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060IA2,Natural Gas Delivered to Consumers in Iowa (Including Vehicle Fuel) (MMcf),44798.0,MMCF
2014,01,SKS,USA-KS,EPG0,Natural Gas,VIN,Industrial Consumption,N3035KS2,Kansas Natural Gas Industrial Consumption (MMcf),11208.0,MMCF
2014,01,SID,USA-ID,EPG0,Natural Gas,VIN,Industrial Consumption,N3035ID2,Idaho Natural Gas Industrial Consumption (MMcf),2752.0,MMCF
2014,01,STX,TEXAS,EPG0,Natural Gas,VIN,Industrial Consumption,N3035TX2,Texas Natural Gas Industrial Consumption (MMcf),140888.0,MMCF
2014,01,SUT,USA-UT,EPG0,Natural Gas,VIN,Industrial Consumption,N3035UT2,Utah Natural Gas Industrial Consumption (MMcf),3745.0,MMCF
2014,01,SAL,USA-AL,EPG0,Natural Gas,VIN,Industrial Consumption,N3035AL2,Alabama Natural Gas Industrial Consumption (MMcf),17956.0,MMCF
2014,01,SWA,WASHINGTON,EPG0,Natural Gas,VIN,Industrial Consumption,N3035WA2,Washington Natural Gas Industrial Consumption (MMcf),7595.0,MMCF
2014,01,SAK,USA-AK,EPG0,Natural Gas,VIN,Industrial Consumption,N3035AK2,Alaska Natural Gas Industrial Consumption (MMcf),361.0,MMCF
2014,01,SMO,USA-MO,EPG0,Natural Gas,VIN,Industrial Consumption,N3035MO2,Missouri Natural Gas Industrial Consumption (MMcf),7413.0,MMCF
2014,01,STN,USA-TN,EPG0,Natural Gas,VIN,Industrial Consumption,N3035TN2,Tennessee Natural Gas Industrial Consumption (MMcf),11624.0,MMCF
2014,01,SKY,USA-KY,EPG0,Natural Gas,VRS,Residential Consumption,N3010KY2,Kentucky Natural Gas Residential Consumption (MMcf),13627.0,MMCF
2014,01,SAL,USA-AL,EPG0,Natural Gas,VRS,Residential Consumption,N3010AL2,Alabama Natural Gas Residential Consumption (MMcf),10350.0,MMCF
2014,01,SPA,USA-PA,EPG0,Natural Gas,VRS,Residential Consumption,N3010PA2,Pennsylvania Natural Gas Residential Consumption (MMcf),53292.0,MMCF
2014,01,SWY,USA-WY,EPG0,Natural Gas,VRS,Residential Consumption,N3010WY2,Wyoming Natural Gas Residential Consumption (MMcf),2045.0,MMCF
2014,01,SNY,NEW YORK,EPG0,Natural Gas,VRS,Residential Consumption,N3010NY2,New York Natural Gas Residential Consumption (MMcf),79952.0,MMCF
2014,01,SWI,USA-WI,EPG0,Natural Gas,VRS,Residential Consumption,N3010WI2,Wisconsin Natural Gas Residential Consumption (MMcf),30789.0,MMCF
2014,01,SNM,USA-NM,EPG0,Natural Gas,VRS,Residential Consumption,N3010NM2,New Mexico Natural Gas Residential Consumption (MMcf),6317.0,MMCF
2014,01,SAR,USA-AR,EPG0,Natural Gas,VCS,Commercial Consumption,N3020AR2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Arkansas (MMcf),7755.0,MMCF
2014,01,SWA,WASHINGTON,EPG0,Natural Gas,VCS,Commercial Consumption,N3020WA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Washington (MMcf),7891.0,MMCF
2014,01,SDC,USA-DC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020DC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in the District of Columbia (MMcf),2961.0,MMCF
2014,01,SNV,USA-NV,EPG0,Natural Gas,VCS,Commercial Consumption,N3020NV2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Nevada (MMcf),3961.0,MMCF
2014,01,SCO,COLORADO,EPG0,Natural Gas,VCS,Commercial Consumption,N3020CO2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Colorado (MMcf),9605.0,MMCF
2014,01,SIN,USA-IN,EPG0,Natural Gas,VCS,Commercial Consumption,N3020IN2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Indiana (MMcf),17995.0,MMCF
2014,01,STX,TEXAS,EPG0,Natural Gas,VCS,Commercial Consumption,N3020TX2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Texas (MMcf),27526.0,MMCF
2014,01,SSC,USA-SC,EPG0,Natural Gas,VCS,Commercial Consumption,N3020SC2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in South Carolina (MMcf),4082.0,MMCF
2014,01,SNH,USA-NH,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNH_2,New Hampshire Natural Gas Vehicle Fuel Consumption (MMcf),6.0,MMCF
2014,01,SRI,USA-RI,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SRI_2,Rhode Island Natural Gas Vehicle Fuel Consumption (MMcf),7.0,MMCF
2014,01,SNM,USA-NM,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SNM_2,New Mexico Natural Gas Vehicle Fuel Consumption (MMcf),13.0,MMCF
2014,01,SPA,USA-PA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SPA_2,Pennsylvania Natural Gas Vehicle Fuel Consumption (MMcf),33.0,MMCF
2014,01,SGA,USA-GA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SGA_2,Georgia Natural Gas Vehicle Fuel Consumption (MMcf),92.0,MMCF
2014,01,SLA,USA-LA,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SLA_2,Louisiana Natural Gas Vehicle Fuel Consumption (MMcf),5.0,MMCF
2014,01,SSC,USA-SC,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SSC_2,South Carolina Natural Gas Vehicle Fuel Consumption (MMcf),3.0,MMCF
2014,01,SID,USA-ID,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045ID2,Idaho Natural Gas Deliveries to Electric Power Consumers (MMcf),2715.0,MMCF
2014,01,SGA,USA-GA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045GA2,Georgia Natural Gas Deliveries to Electric Power Consumers (MMcf),21864.0,MMCF
2014,01,SFL,FLORIDA,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045FL2,Florida Natural Gas Deliveries to Electric Power Consumers (MMcf),77962.0,MMCF
2014,01,SSD,USA-SD,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045SD2,South Dakota Natural Gas Deliveries to Electric Power Consumers (MMcf),326.0,MMCF
2014,01,SOK,USA-OK,EPG0,Natural Gas,VEU,Electric Power Consumption,N3045OK2,Oklahoma Natural Gas Deliveries to Electric Power Consumers (MMcf),20542.0,MMCF
2014,01,SCT,USA-CT,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060CT2,Natural Gas Delivered to Consumers in Connecticut (Including Vehicle Fuel) (MMcf),26722.0,MMCF
2014,01,SFL,FLORIDA,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060FL2,Natural Gas Delivered to Consumers in Florida (Including Vehicle Fuel) (MMcf),97386.0,MMCF
2014,01,SNY,NEW YORK,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NY2,Natural Gas Delivered to Consumers in New York (Including Vehicle Fuel) (MMcf),171572.0,MMCF
2014,01,SNV,USA-NV,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060NV2,Natural Gas Delivered to Consumers in Nevada (Including Vehicle Fuel) (MMcf),23407.0,MMCF
2014,01,SOH,OHIO,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060OH2,Natural Gas Delivered to Consumers in Ohio (Including Vehicle Fuel) (MMcf),155070.0,MMCF
2014,01,SMO,USA-MO,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060MO2,Natural Gas Delivered to Consumers in Missouri (Including Vehicle Fuel) (MMcf),49901.0,MMCF
2014,01,SIN,USA-IN,EPG0,Natural Gas,VGT,Delivered to Consumers,N3060IN2,Natural Gas Delivered to Consumers in Indiana (Including Vehicle Fuel) (MMcf),101410.0,MMCF
2014,01,SPA,USA-PA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035PA2,Pennsylvania Natural Gas Industrial Consumption (MMcf),22293.0,MMCF
2014,01,SMD,USA-MD,EPG0,Natural Gas,VIN,Industrial Consumption,N3035MD2,Maryland Natural Gas Industrial Consumption (MMcf),1333.0,MMCF
2014,01,SSC,USA-SC,EPG0,Natural Gas,VIN,Industrial Consumption,N3035SC2,South Carolina Natural Gas Industrial Consumption (MMcf),6820.0,MMCF
2014,01,SWY,USA-WY,EPG0,Natural Gas,VIN,Industrial Consumption,N3035WY2,Wyoming Natural Gas Industrial Consumption (MMcf),4313.0,MMCF
2014,01,SND,USA-ND,EPG0,Natural Gas,VIN,Industrial Consumption,N3035ND2,North Dakota Natural Gas Industrial Consumption (MMcf),2662.0,MMCF
2014,01,SCA,CALIFORNIA,EPG0,Natural Gas,VIN,Industrial Consumption,N3035CA2,California Natural Gas Industrial Consumption (MMcf),63885.0,MMCF
2014,01,SNM,USA-NM,EPG0,Natural Gas,VIN,Industrial Consumption,N3035NM2,New Mexico Natural Gas Industrial Consumption (MMcf),1929.0,MMCF
2014,01,SCO,COLORADO,EPG0,Natural Gas,VIN,Industrial Consumption,N3035CO2,Colorado Natural Gas Industrial Consumption (MMcf),8885.0,MMCF
2014,01,SMT,USA-MT,EPG0,Natural Gas,VRS,Residential Consumption,N3010MT2,Montana Natural Gas Residential Consumption (MMcf),3307.0,MMCF
2014,01,SIN,USA-IN,EPG0,Natural Gas,VRS,Residential Consumption,N3010IN2,Indiana Natural Gas Residential Consumption (MMcf),34662.0,MMCF
2014,01,SNC,USA-NC,EPG0,Natural Gas,VRS,Residential Consumption,N3010NC2,North Carolina Natural Gas Residential Consumption (MMcf),19026.0,MMCF
2014,01,SOR,USA-OR,EPG0,Natural Gas,VRS,Residential Consumption,N3010OR2,Oregon Natural Gas Residential Consumption (MMcf),7412.0,MMCF
2014,01,SME,USA-ME,EPG0,Natural Gas,VRS,Residential Consumption,N3010ME2,Maine Natural Gas Residential Consumption (MMcf),421.0,MMCF
2014,01,SMA,MASSACHUSETTS,EPG0,Natural Gas,VRS,Residential Consumption,N3010MA2,Massachusetts Natural Gas Residential Consumption (MMcf),24156.0,MMCF
2014,01,SSD,USA-SD,EPG0,Natural Gas,VRS,Residential Consumption,N3010SD2,South Dakota Natural Gas Residential Consumption (MMcf),2722.0,MMCF
2014,01,SMO,USA-MO,EPG0,Natural Gas,VCS,Commercial Consumption,N3020MO2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Missouri (MMcf),13133.0,MMCF
2014,01,SME,USA-ME,EPG0,Natural Gas,VCS,Commercial Consumption,N3020ME2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Maine (MMcf),1468.0,MMCF
2014,01,SPA,USA-PA,EPG0,Natural Gas,VCS,Commercial Consumption,N3020PA2,Natural Gas Deliveries to Commercial Consumers (Including Vehicle Fuel through 1996) in Pennsylvania (MMcf),30181.0,MMCF
2014,01,SOH,OHIO,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SOH_2,Ohio Natural Gas Vehicle Fuel Consumption (MMcf),43.0,MMCF
2014,01,SID,USA-ID,EPG0,Natural Gas,VDV,Vehicle Fuel Consumption,NA1570_SID_2,Idaho Natural Gas Vehicle Fuel Consumption (MMcf),13.0,MMCF
